system:index,B1,B2,B3,B4,B5,B6,B7,Class,.geo
5_53_0,0.15420718,0.13531074,0.11793517,0.11296481,0.20339817,0.11987518,0.105519235,5.0,
5_54_0,0.16759945,0.15169737,0.13860512,0.1419391,0.19133574,0.16971472,0.13940132,5.0,
5_55_0,0.16429892,0.14697346,0.1314075,0.1297961,0.16355462,0.14835708,0.12966692,5.0,
5_56_0,0.1635788,0.14779411,0.13984968,0.1397539,0.23132966,0.18547803,0.1437528,5.0,
5_57_0,0.16496193,0.15109819,0.14174072,0.14365484,0.2258178,0.20411326,0.15950686,5.0,
5_58_0,0.15074551,0.13038938,0.105527975,0.09384487,0.12651612,0.09562191,0.07937609,5.0,
5_59_0,0.14511678,0.12533341,0.10775202,0.10269879,0.20051916,0.14589205,0.10466114,5.0,
5_60_0,0.16749935,0.15190509,0.13727795,0.13914612,0.15995525,0.14528337,0.12406541,5.0,
5_61_0,0.18933283,0.17648435,0.16403516,0.16741954,0.17535461,0.16635878,0.14047502,5.0,
5_62_0,0.16640887,0.15113398,0.13908446,0.1351166,0.17840934,0.16057163,0.1356654,5.0,
5_63_0,0.16135195,0.14480221,0.13123873,0.12659098,0.19486877,0.1574664,0.12450996,5.0,
5_64_0,0.16918573,0.15492035,0.14367238,0.141768,0.21482895,0.17594644,0.13654284,5.0,
5_65_0,0.17552349,0.16006176,0.14143525,0.13985178,0.16136293,0.1475261,0.12468721,5.0,
5_66_0,0.1511631,0.13278568,0.11815041,0.11552936,0.17795324,0.15072267,0.11946275,5.0,
5_67_0,0.16487329,0.14955169,0.13852715,0.13728744,0.22144024,0.17932196,0.13817823,5.0,
5_68_0,0.15006116,0.13032433,0.10920939,0.104580425,0.14434294,0.1185445,0.1034962,5.0,
5_69_0,0.16630161,0.15093142,0.13825388,0.1405908,0.18629988,0.18389983,0.1551628,5.0,
5_70_0,0.16089551,0.14481178,0.13168639,0.13272497,0.17980106,0.15951726,0.13286819,5.0,
5_71_0,0.16375704,0.14824875,0.134975,0.13178152,0.19444187,0.1666604,0.13262379,5.0,
5_72_0,0.16660671,0.15116754,0.13636395,0.13681139,0.17684512,0.16141836,0.13297595,5.0,
5_73_0,0.14454712,0.1239779,0.10380293,0.09661997,0.15802246,0.117466055,0.09391198,5.0,
5_74_0,0.15418057,0.13899276,0.13195921,0.13823663,0.24884918,0.24779604,0.19483496,5.0,
5_75_0,0.14511406,0.12557256,0.109506674,0.10238312,0.19456275,0.15842956,0.12116559,5.0,
5_76_0,0.18385746,0.16974822,0.15985683,0.16222197,0.20962203,0.20111543,0.17913365,5.0,
5_77_0,0.15630896,0.13868968,0.1240258,0.1145512,0.21611783,0.15688446,0.11557948,5.0,
5_78_0,0.17627327,0.15998003,0.14171165,0.13811767,0.1539365,0.13331766,0.117487125,5.0,
5_79_0,0.23388031,0.22990811,0.22476226,0.23346981,0.30801004,0.3343315,0.29938757,5.0,
5_80_0,0.15062502,0.13101816,0.113559455,0.11364192,0.14954318,0.13531393,0.118619114,5.0,
5_81_0,0.15923613,0.14246452,0.128977,0.12370624,0.19729531,0.16229934,0.12857255,5.0,
5_82_0,0.16483614,0.14828533,0.13657832,0.14341608,0.19504614,0.17966564,0.15322553,5.0,
5_83_0,0.1575648,0.1404086,0.12412876,0.115274064,0.18415858,0.1497685,0.11713728,5.0,
5_84_0,0.13888305,0.11903979,0.107345834,0.10416472,0.24882273,0.1981543,0.1379536,5.0,
5_85_0,0.15877423,0.14167583,0.12779242,0.12819427,0.19909954,0.164069,0.12612246,5.0,
5_86_0,0.15955722,0.14173077,0.12640247,0.12181017,0.17610198,0.15356736,0.12373121,5.0,
5_87_0,0.15266675,0.1351671,0.12290628,0.11604821,0.21296018,0.16514216,0.124026455,5.0,
5_88_0,0.16243888,0.14596377,0.13282579,0.13212906,0.19613421,0.16931386,0.14015993,5.0,
5_89_0,0.14246075,0.12200636,0.10358577,0.09712359,0.20563902,0.1459289,0.103183724,5.0,
5_90_0,0.15339583,0.13584474,0.12475442,0.13046758,0.19910264,0.18070768,0.14547345,5.0,
5_91_0,0.14656706,0.12654011,0.10667596,0.10180377,0.19862363,0.16493486,0.122534044,5.0,
5_92_0,0.1532159,0.13456036,0.11994591,0.1202053,0.19436957,0.16115129,0.13902718,5.0,
5_93_0,0.13902368,0.11788815,0.102776326,0.09420635,0.20802608,0.1458073,0.10698119,5.0,
5_94_0,0.16320805,0.14551592,0.12698607,0.12527354,0.14867756,0.13534911,0.11690163,5.0,
5_95_0,0.14162956,0.123052545,0.110609226,0.10230339,0.24200052,0.18496747,0.12460969,5.0,
5_96_0,0.17457171,0.15909098,0.15028366,0.1512426,0.1797203,0.17406006,0.16522042,5.0,
5_97_0,0.14993289,0.13124092,0.11590216,0.115301505,0.18221936,0.15026076,0.12181112,5.0,
5_98_0,0.16165772,0.14549823,0.13425998,0.13323589,0.195655,0.16560459,0.13463025,5.0,
5_99_0,0.15464735,0.13621216,0.12574564,0.12638016,0.19448131,0.17192654,0.13659762,5.0,
5_100_0,0.15389128,0.13570203,0.11881456,0.113798305,0.18319395,0.14478801,0.110120595,5.0,
5_101_0,0.2011134,0.1902073,0.17890696,0.18351671,0.19664958,0.20619342,0.19453698,5.0,
5_102_0,0.1615957,0.1447208,0.131833,0.12712395,0.19575523,0.15697539,0.12773842,5.0,
5_103_0,0.16772223,0.15263171,0.14333118,0.1426875,0.21915472,0.19301829,0.15405628,5.0,
5_104_0,0.16724746,0.15178289,0.13970724,0.13954839,0.20755951,0.18359219,0.1512965,5.0,
5_105_0,0.15798184,0.138454,0.11208326,0.10736833,0.11088684,0.10581919,0.095727816,5.0,
5_106_0,0.1518688,0.13448343,0.12579346,0.12202269,0.24384847,0.2042334,0.15147254,5.0,
5_107_0,0.16007766,0.1431746,0.12945347,0.12344293,0.210686,0.16670224,0.12903373,5.0,
5_108_0,0.14639512,0.12500054,0.10666184,0.10867224,0.1684732,0.1269699,0.10140965,5.0,
5_109_0,0.14474872,0.124965355,0.10991657,0.104157165,0.19868697,0.15715991,0.1157535,5.0,
5_110_0,0.16337354,0.14700784,0.13695312,0.13824525,0.18850963,0.16688503,0.14037594,5.0,
5_111_0,0.18635562,0.17211036,0.15666302,0.15490542,0.19632995,0.15393892,0.12149636,5.0,
5_112_0,0.14722604,0.1276318,0.114816286,0.11532204,0.19390842,0.15551515,0.12040045,5.0,
5_113_0,0.14813045,0.12857224,0.11700738,0.11505962,0.18470137,0.14963377,0.11797682,5.0,
5_114_0,0.15771107,0.14119604,0.1298775,0.13245273,0.18352988,0.16181445,0.13617505,5.0,
5_115_0,0.15230082,0.13388713,0.11974025,0.11785483,0.18691628,0.17479025,0.13847354,5.0,
5_116_0,0.18485068,0.17352006,0.15619908,0.1520217,0.22481309,0.17796552,0.13397408,5.0,
5_117_0,0.16373315,0.14725585,0.13505425,0.13208377,0.22268562,0.18159063,0.13767111,5.0,
5_118_0,0.17328909,0.1595954,0.15198402,0.15744336,0.23295766,0.20470947,0.16767451,5.0,
5_119_0,0.16982527,0.15505417,0.14719872,0.1477131,0.21531937,0.1697212,0.13566697,5.0,
5_120_0,0.15711732,0.13992341,0.1282275,0.1267837,0.22184739,0.17544775,0.13618459,5.0,
5_121_0,0.16317137,0.14745706,0.13337886,0.13119845,0.18803649,0.16962427,0.13825962,5.0,
5_122_0,0.14457583,0.12438862,0.10774686,0.09925908,0.20694408,0.13466993,0.10137562,5.0,
5_123_0,0.16970389,0.15426229,0.13572195,0.13327709,0.17800237,0.15179,0.1257344,5.0,
5_124_0,0.15315357,0.1354256,0.12078113,0.117703155,0.2075916,0.16231316,0.12294866,5.0,
5_125_0,0.13813828,0.11769343,0.10230505,0.094172254,0.232939,0.13226756,0.1002931,5.0,
5_126_0,0.15278333,0.1356871,0.12114315,0.121927746,0.20652741,0.16868502,0.13059312,5.0,
5_127_0,0.14409335,0.12363615,0.10436893,0.09160346,0.19638926,0.13262755,0.09919924,5.0,
5_128_0,0.14896658,0.12680121,0.097822726,0.088562295,0.08997442,0.07605939,0.06350806,5.0,
5_129_0,0.13974568,0.12046975,0.11331864,0.10071152,0.31563935,0.20995665,0.121190466,5.0,
5_130_0,0.15816726,0.14101727,0.1307071,0.12887251,0.23776273,0.16995811,0.11974654,5.0,
5_131_0,0.17295867,0.15939333,0.1499668,0.14785299,0.21436429,0.1830553,0.14669856,5.0,
5_132_0,0.15883915,0.14248396,0.13191848,0.1284754,0.22108625,0.17491065,0.13128741,5.0,
5_133_0,0.13719527,0.118124284,0.1084045,0.110112526,0.27048305,0.21714158,0.13742483,5.0,
5_134_0,0.1595305,0.14405678,0.13393103,0.13474306,0.22499844,0.19173457,0.15009134,5.0,
5_135_0,0.16316879,0.14656952,0.13247074,0.1316678,0.21604064,0.168801,0.1271978,5.0,
5_136_0,0.15906377,0.14281209,0.12940995,0.12858093,0.19230177,0.16406496,0.13177316,5.0,
5_137_0,0.16249612,0.14650787,0.13286503,0.13036339,0.21262583,0.16659558,0.12673873,5.0,
5_138_0,0.15347552,0.13547157,0.12037601,0.11814855,0.17095844,0.13611309,0.107519,5.0,
5_139_0,0.18829118,0.17880802,0.1713272,0.17740381,0.18366618,0.26648697,0.2561052,5.0,
5_140_0,0.13111778,0.11053838,0.10767166,0.08747753,0.4127031,0.25290057,0.13276608,5.0,
5_141_0,0.1509922,0.13142881,0.11079208,0.10604061,0.12612827,0.124391176,0.1105965,5.0,
5_142_0,0.19668698,0.18704909,0.17376399,0.18231466,0.23219627,0.21005298,0.16025965,5.0,
5_143_0,0.2523571,0.25583535,0.26422775,0.2889386,0.32795683,0.3131719,0.22278945,5.0,
5_144_0,0.13157421,0.11187785,0.10990739,0.09204832,0.37881818,0.2554717,0.14337777,5.0,
5_145_0,0.1512478,0.1338321,0.12941167,0.12590457,0.2997386,0.25395718,0.1805614,5.0,
5_146_0,0.15244801,0.13509989,0.122296035,0.119582996,0.19886103,0.17021075,0.13344043,5.0,
5_147_0,0.14234799,0.124053404,0.11297436,0.11317587,0.23873284,0.18187489,0.12750906,5.0,
5_148_0,0.1553478,0.13808423,0.124559574,0.12734139,0.20948152,0.16987774,0.1321605,5.0,
5_149_0,0.15920709,0.14365925,0.13341036,0.13334624,0.2185212,0.1844438,0.14272061,5.0,
5_150_0,0.14744423,0.13272361,0.1420027,0.16908596,0.3413808,0.30400026,0.22049196,5.0,
5_151_0,0.1547648,0.13787916,0.12708105,0.13141058,0.20966014,0.18766709,0.14989954,5.0,
5_152_0,0.15116799,0.1338571,0.1304641,0.14937364,0.25724354,0.20872797,0.16387092,5.0,
5_153_0,0.175475,0.1605895,0.14158104,0.13877043,0.27410483,0.23195796,0.16632597,5.0,
5_154_0,0.17466088,0.1624921,0.14799277,0.15253964,0.20146379,0.19343512,0.1435625,5.0,
5_155_0,0.15065312,0.13021806,0.10682384,0.100653656,0.115247905,0.10321173,0.09081905,5.0,
5_156_0,0.16259201,0.14850648,0.13988286,0.15089878,0.21954876,0.19174492,0.16254371,5.0,
5_157_0,0.16182998,0.14485192,0.12818979,0.12783983,0.1633447,0.14865132,0.123139925,5.0,
5_158_0,0.15214856,0.1343784,0.11764583,0.11317907,0.1882594,0.15098912,0.118684195,5.0,
5_159_0,0.16102509,0.14442042,0.13093632,0.12974307,0.19028592,0.17102379,0.14440648,5.0,
5_160_0,0.14246166,0.121647455,0.10433139,0.09721825,0.19990425,0.14319773,0.102521375,5.0,
5_161_0,0.15860671,0.1417236,0.12769385,0.12400882,0.19568314,0.16637868,0.13261874,5.0,
5_162_0,0.15555497,0.13802019,0.12373823,0.12097945,0.19269775,0.15286362,0.11595262,5.0,
5_163_0,0.18059094,0.16689704,0.14768428,0.14593905,0.18000372,0.16097233,0.1400341,5.0,
5_164_0,0.16252086,0.14632995,0.13513707,0.14110261,0.17482033,0.15974624,0.1370472,5.0,
5_165_0,0.13241379,0.11226813,0.10374373,0.08486832,0.34494382,0.194528,0.10939071,5.0,
5_166_0,0.15868309,0.14230543,0.1311328,0.13517477,0.17492542,0.16649438,0.14589573,5.0,
5_167_0,0.16372769,0.14720352,0.13342181,0.13294986,0.1914489,0.17024761,0.14092955,5.0,
5_168_0,0.15488467,0.13688037,0.12410243,0.11907002,0.22036195,0.17638886,0.13318324,5.0,
5_169_0,0.17298172,0.15834719,0.14669931,0.14753006,0.2148374,0.17946067,0.14238809,5.0,
5_170_0,0.17256656,0.1584666,0.14692084,0.14596128,0.21021266,0.1738847,0.14513601,5.0,
5_171_0,0.15574002,0.13672979,0.116215706,0.10708655,0.17760022,0.12205575,0.09147813,5.0,
5_172_0,0.16849147,0.15480675,0.14711367,0.1500605,0.22515024,0.20477378,0.17123003,5.0,
5_173_0,0.14132361,0.121070646,0.10522847,0.09908284,0.21733977,0.15688132,0.11174855,5.0,
5_174_0,0.13835195,0.12060495,0.1226548,0.105959,0.37738675,0.2637572,0.14307797,5.0,
5_175_0,0.15571614,0.1389042,0.13135651,0.14845753,0.22016242,0.18673822,0.15673465,5.0,
5_176_0,0.14792691,0.12964183,0.11721946,0.11477332,0.23580171,0.21315579,0.15806301,5.0,
5_177_0,0.16264258,0.14570072,0.13056323,0.12591714,0.17934412,0.14399889,0.11209611,5.0,
5_178_0,0.3330077,0.3507422,0.3724196,0.4190106,0.4666131,0.30414978,0.25382856,5.0,
5_179_0,0.14517763,0.12584478,0.1032247,0.09793023,0.14752245,0.123530544,0.102156386,5.0,
5_180_0,0.1546213,0.13778926,0.12735745,0.12853608,0.20959602,0.17791294,0.13862672,5.0,
5_181_0,0.18758664,0.17594256,0.16891807,0.17064972,0.26188248,0.21797386,0.15746975,5.0,
5_182_0,0.15692754,0.13943857,0.1258756,0.12038587,0.20777789,0.16380128,0.124956846,5.0,
5_183_0,0.1647215,0.15064369,0.14118019,0.14793666,0.19026715,0.22257198,0.19397865,5.0,
5_184_0,0.17458516,0.16000463,0.14787576,0.14765497,0.21406566,0.17842947,0.14587614,5.0,
5_185_0,0.16327491,0.14785567,0.1358968,0.13500223,0.20037347,0.17542447,0.14174823,5.0,
5_186_0,0.16131559,0.14548378,0.13614465,0.14243536,0.20555954,0.18096876,0.14695539,5.0,
5_187_0,0.14697441,0.12668923,0.10702253,0.09984097,0.16886976,0.14635979,0.11673253,5.0,
5_188_0,0.1528501,0.1353245,0.120497495,0.12153283,0.20969345,0.1991294,0.15001687,5.0,
5_189_0,0.16900508,0.15315604,0.13713987,0.13402748,0.15976578,0.14067739,0.11920806,5.0,
5_190_0,0.16923527,0.1544277,0.14356261,0.14481556,0.21182156,0.17455854,0.13620245,5.0,
5_191_0,0.15522487,0.13707039,0.12531783,0.1283068,0.18806528,0.16703586,0.13048923,5.0,
5_192_0,0.16629131,0.15126085,0.14200433,0.14322375,0.21441604,0.17267068,0.13994507,5.0,
5_193_0,0.154625,0.13694574,0.122149505,0.113402806,0.24329446,0.18455337,0.13172606,5.0,
5_194_0,0.20555633,0.19330442,0.19362588,0.19435497,0.29674366,0.23694989,0.20127417,5.0,
5_195_0,0.16288216,0.15009515,0.1443267,0.14888592,0.2487525,0.2431243,0.19726531,5.0,
5_196_0,0.17216559,0.1558576,0.13641126,0.13661924,0.16707054,0.14353137,0.11308217,5.0,
5_197_0,0.15433826,0.13651767,0.12187027,0.12320006,0.1987946,0.17885326,0.13995233,5.0,
5_198_0,0.16696021,0.15214755,0.13879386,0.1361524,0.1938198,0.17218582,0.13583705,5.0,
5_199_0,0.1610852,0.14364088,0.1262194,0.12216455,0.18215398,0.16179016,0.12785046,5.0,
6_0_0,0.17978162,0.17184323,0.16329515,0.16197073,0.22547218,0.1692885,0.118283644,6.0,
6_1_0,0.13731198,0.12306449,0.12559035,0.13956091,0.2871021,0.27032596,0.19057426,6.0,
6_2_0,0.13148628,0.11408856,0.12556055,0.09524936,0.3917993,0.2619248,0.12960672,6.0,
6_3_0,0.14289469,0.12691432,0.11441668,0.12638605,0.24414383,0.27750415,0.19914667,6.0,
6_4_0,0.13108909,0.11238093,0.100477725,0.10248545,0.24033642,0.18616119,0.1336503,6.0,
6_5_0,0.13118373,0.11168238,0.09731105,0.094650656,0.27907115,0.28386262,0.18116575,6.0,
6_6_0,0.1135087,0.09047657,0.06968285,0.057498354,0.18471625,0.13581808,0.07850621,6.0,
6_7_0,0.12097165,0.09940173,0.08065547,0.06803995,0.18470052,0.11976424,0.0746741,6.0,
6_8_0,0.16748609,0.15486778,0.14281058,0.14906456,0.1935167,0.19295569,0.16172089,6.0,
6_9_0,0.11927154,0.09644728,0.07750173,0.057519138,0.25565374,0.14341831,0.07296959,6.0,
6_10_0,0.16704854,0.1551014,0.15234058,0.15524372,0.26204222,0.21568635,0.1715249,6.0,
6_11_0,0.11876268,0.09801939,0.0859723,0.079551905,0.28096533,0.17402866,0.09773982,6.0,
6_12_0,0.14519483,0.12838373,0.11725496,0.11144064,0.20646916,0.14602302,0.112146325,6.0,
6_13_0,0.13213603,0.11489579,0.09995147,0.111391574,0.2062723,0.2698105,0.16965991,6.0,
6_14_0,0.14417678,0.1289881,0.1283664,0.12274536,0.27556825,0.17900676,0.1276792,6.0,
6_15_0,0.13339472,0.117179476,0.10594285,0.11975485,0.23266724,0.2592868,0.16839387,6.0,
6_16_0,0.11667918,0.093976304,0.07360139,0.060329873,0.19491573,0.14913431,0.09167976,6.0,
6_17_0,0.1315898,0.112651505,0.10303581,0.096550174,0.27275494,0.20674534,0.12019774,6.0,
6_18_0,0.12491871,0.1039834,0.08691978,0.08015484,0.14802757,0.13731419,0.09681055,6.0,
6_19_0,0.12269628,0.09997061,0.07986634,0.06416798,0.2691432,0.11511344,0.060760193,6.0,
6_20_0,0.122136846,0.0987875,0.07950494,0.059128594,0.25478908,0.14543842,0.079739876,6.0,
6_21_0,0.1270738,0.1063643,0.08560803,0.08459091,0.17564222,0.18153013,0.11630558,6.0,
6_22_0,0.12422581,0.10267839,0.09055036,0.07048906,0.24883747,0.13633485,0.07142809,6.0,
6_23_0,0.19200611,0.18716647,0.19237974,0.21233921,0.2674547,0.296918,0.2724347,6.0,
6_24_0,0.12320192,0.104763314,0.088236205,0.09108831,0.17973492,0.20908725,0.14200456,6.0,
6_25_0,0.16474311,0.1540858,0.15699844,0.16375728,0.3154664,0.26798928,0.1983316,6.0,
6_26_0,0.13365032,0.11560628,0.10986448,0.09334901,0.34423602,0.1937766,0.1064864,6.0,
6_27_0,0.12503114,0.10165093,0.08267749,0.06438364,0.26211217,0.14533086,0.07422194,6.0,
6_28_0,0.1156292,0.09252268,0.072687596,0.06260569,0.18955134,0.16243415,0.10016746,6.0,
6_29_0,0.13352016,0.11736154,0.11496572,0.11218303,0.33551553,0.2599797,0.1620493,6.0,
6_30_0,0.1250436,0.10231414,0.08453278,0.06468177,0.28687975,0.14855564,0.07546072,6.0,
6_31_0,0.11499107,0.09291043,0.07078839,0.061407175,0.136289,0.11586766,0.0752773,6.0,
6_32_0,0.12026376,0.099318236,0.08469465,0.07988687,0.19908053,0.18323827,0.117642075,6.0,
6_33_0,0.12882571,0.11342172,0.10621718,0.116248,0.22634298,0.23605779,0.16150078,6.0,
6_34_0,0.11137447,0.087358266,0.0637057,0.047856294,0.14636664,0.09119047,0.055057704,6.0,
6_35_0,0.124782465,0.106740996,0.09351622,0.1012564,0.17983213,0.25247568,0.18013097,6.0,
6_36_0,0.122798726,0.101723954,0.086502,0.07169389,0.2139617,0.1358936,0.08255561,6.0,
6_37_0,0.13647687,0.118358634,0.104331106,0.09667779,0.23248321,0.14422686,0.10112838,6.0,
6_38_0,0.12266607,0.100368835,0.085923575,0.06396004,0.322269,0.167002,0.08466865,6.0,
6_39_0,0.11261808,0.0888047,0.06770387,0.052942242,0.19344443,0.13693684,0.07572222,6.0,
6_40_0,0.14975971,0.13271418,0.11515786,0.11090967,0.13672009,0.12023334,0.1048397,6.0,
6_41_0,0.13487776,0.11617689,0.10820785,0.09196368,0.20342243,0.16675834,0.11109162,6.0,
6_42_0,0.1181031,0.09764299,0.07791626,0.066442944,0.19497937,0.12925766,0.08227599,6.0,
6_43_0,0.12217052,0.10276531,0.09296,0.07732715,0.2887082,0.16383725,0.09274484,6.0,
6_44_0,0.1595997,0.14663173,0.14400925,0.15270479,0.25055915,0.22775176,0.1797767,6.0,
6_45_0,0.12548292,0.10695728,0.09181386,0.10125512,0.1658422,0.18508811,0.13594818,6.0,
6_46_0,0.16431516,0.1501048,0.14413834,0.14658633,0.24418744,0.17853402,0.1319932,6.0,
6_47_0,0.12322333,0.10249688,0.08827164,0.08283139,0.25370666,0.17266375,0.104859665,6.0,
6_48_0,0.13284269,0.11375044,0.10456103,0.10866265,0.24674384,0.19252324,0.1385195,6.0,
6_49_0,0.14019893,0.12841079,0.12256533,0.14016579,0.2387227,0.27424064,0.20146576,6.0,
6_50_0,0.11626291,0.09196667,0.07122041,0.060606603,0.18691584,0.108200386,0.06787657,6.0,
6_51_0,0.170305,0.13575877,0.11267768,0.14590488,0.26032245,0.17793737,0.11236829,6.0,
6_52_0,0.13026038,0.113842234,0.10959609,0.11155601,0.299877,0.24671026,0.15724456,6.0,
6_53_0,0.17204314,0.15929678,0.16277689,0.15031725,0.29464677,0.22597103,0.14580636,6.0,
6_54_0,0.11465866,0.092966236,0.0770653,0.06038508,0.25853312,0.14656878,0.07773252,6.0,
6_55_0,0.14115164,0.12418352,0.108147964,0.10255638,0.1910511,0.13777143,0.102601655,6.0,
6_56_0,0.12013652,0.09822686,0.07753172,0.069823466,0.18671642,0.13328503,0.07825733,6.0,
6_57_0,0.12308253,0.10407183,0.09340238,0.08180508,0.28134614,0.15646254,0.097804196,6.0,
6_58_0,0.13329242,0.113673404,0.100905165,0.08684602,0.19292381,0.08314844,0.044633828,6.0,
6_59_0,0.121881075,0.1032377,0.092192024,0.07982032,0.3443046,0.20271185,0.11144565,6.0,
6_60_0,0.13334295,0.11599043,0.10183131,0.10420203,0.19451195,0.23274386,0.16873114,6.0,
6_61_0,0.11640637,0.09431308,0.07693521,0.06841243,0.1982511,0.14265561,0.08180149,6.0,
6_62_0,0.12426987,0.10227126,0.08515614,0.074767664,0.17600092,0.1270251,0.08423385,6.0,
6_63_0,0.13798237,0.122694165,0.11299195,0.11588316,0.2384814,0.18754584,0.13753104,6.0,
6_64_0,0.11806301,0.09656295,0.078386225,0.066792965,0.23188728,0.16220428,0.0955535,6.0,
6_65_0,0.11038773,0.08591254,0.06055489,0.045291808,0.1397938,0.092337854,0.051836874,6.0,
6_66_0,0.121030875,0.1002772,0.081160836,0.08116355,0.1508392,0.1644649,0.11481156,6.0,
6_67_0,0.123931125,0.10337457,0.09115617,0.076286614,0.28775674,0.17510556,0.099557936,6.0,
6_68_0,0.12615043,0.104500465,0.097893745,0.066780895,0.42346618,0.1545366,0.06683069,6.0,
6_69_0,0.11699935,0.09493922,0.076723404,0.063549,0.21804357,0.14118242,0.08186464,6.0,
6_70_0,0.12774341,0.10823038,0.09704062,0.0948303,0.25176,0.19934596,0.12953883,6.0,
6_71_0,0.11900827,0.09731145,0.07984128,0.074911475,0.16254044,0.18179089,0.12149639,6.0,
6_72_0,0.1290926,0.10779782,0.103171155,0.07386697,0.42394632,0.22679661,0.10571452,6.0,
6_73_0,0.11867241,0.09735987,0.07952766,0.070676416,0.19889498,0.15460363,0.095052004,6.0,
6_74_0,0.13233095,0.11246604,0.09429774,0.08817087,0.17645618,0.12517536,0.08927121,6.0,
6_75_0,0.121702716,0.1027912,0.08859541,0.09069865,0.21567807,0.2068393,0.13412647,6.0,
6_76_0,0.11804974,0.0967243,0.082449496,0.07317268,0.22727731,0.16492066,0.09765283,6.0,
6_77_0,0.13102992,0.11098614,0.09303503,0.083734214,0.21419057,0.12248646,0.08217284,6.0,
6_78_0,0.11674668,0.09613137,0.07831439,0.070099495,0.19862123,0.17298166,0.10821158,6.0,
6_79_0,0.11951835,0.09626069,0.07777256,0.057929013,0.24391147,0.14491487,0.07390396,6.0,
6_80_0,0.11258544,0.090354495,0.06815711,0.053272445,0.1416694,0.08891185,0.054216024,6.0,
6_81_0,0.10987314,0.08676703,0.065272294,0.047716133,0.18005705,0.115542434,0.06457141,6.0,
6_82_0,0.11909069,0.09761117,0.07664251,0.061321538,0.18874978,0.10601021,0.06260837,6.0,
6_83_0,0.13933386,0.12177088,0.11284586,0.11022631,0.20323844,0.1608547,0.1160287,6.0,
6_84_0,0.11270354,0.08923922,0.070251785,0.052822493,0.21584703,0.1306424,0.07266862,6.0,
6_85_0,0.14673886,0.12767419,0.12421986,0.11450138,0.24832481,0.15014094,0.09557007,6.0,
6_86_0,0.12387066,0.10200139,0.08248763,0.07077429,0.23202576,0.17299333,0.100835316,6.0,
6_87_0,0.15991274,0.14635347,0.14125313,0.14355361,0.23450027,0.19770618,0.1606966,6.0,
6_88_0,0.12331876,0.10554944,0.09427236,0.09028737,0.22803313,0.16469142,0.10272375,6.0,
6_89_0,0.13968977,0.1224186,0.11584267,0.114509866,0.26732147,0.20972788,0.13814256,6.0,
6_90_0,0.12521404,0.105264045,0.09411354,0.08846709,0.25557345,0.18056178,0.11898906,6.0,
6_91_0,0.12259756,0.10157801,0.08321663,0.0765143,0.15398856,0.13287342,0.09054111,6.0,
6_92_0,0.13034894,0.11152674,0.09753303,0.093879715,0.19380267,0.1616092,0.11348793,6.0,
6_93_0,0.111642286,0.087768264,0.06649398,0.052360073,0.16660914,0.10367826,0.058768813,6.0,
6_94_0,0.12430768,0.10472262,0.08900442,0.07332592,0.33037004,0.15402043,0.08399312,6.0,
6_95_0,0.1345623,0.11648019,0.094010964,0.08305478,0.19869822,0.1358798,0.0893167,6.0,
6_96_0,0.124826975,0.105729595,0.09005195,0.09010686,0.21696839,0.19176571,0.121790335,6.0,
6_97_0,0.13628854,0.11659089,0.0981805,0.084621035,0.16471729,0.11288239,0.0816465,6.0,
6_98_0,0.14480749,0.12690265,0.115457445,0.108489,0.22874093,0.1581421,0.12000954,6.0,
6_99_0,0.14526364,0.12779799,0.11397406,0.11456558,0.18773136,0.16143528,0.12756528,6.0,
6_100_0,0.14855053,0.13169685,0.11925234,0.12305671,0.16898331,0.17715874,0.1283297,6.0,
6_101_0,0.12441007,0.10169882,0.082538776,0.06768265,0.25630245,0.15478416,0.085900344,6.0,
6_102_0,0.1197497,0.09832684,0.07977296,0.073695704,0.18700975,0.15728128,0.098954424,6.0,
6_103_0,0.12483023,0.1061163,0.1097275,0.084444195,0.44900045,0.22645913,0.10867418,6.0,
6_104_0,0.15179618,0.13456854,0.12204875,0.1176897,0.23924169,0.15803088,0.11763111,6.0,
6_105_0,0.15068899,0.13301212,0.11303625,0.10909515,0.1175628,0.11589711,0.09835711,6.0,
6_106_0,0.11582801,0.09347807,0.07176887,0.06288436,0.15526453,0.16111887,0.1084831,6.0,
6_107_0,0.12899083,0.10977991,0.09374076,0.083916076,0.23444146,0.15379414,0.09819128,6.0,
6_108_0,0.12099175,0.101847135,0.08544485,0.084161445,0.21521534,0.19719967,0.12118052,6.0,
6_109_0,0.12069547,0.09984262,0.086088374,0.07751212,0.24281146,0.16660282,0.0979298,6.0,
6_110_0,0.12631737,0.10956381,0.11473763,0.092068516,0.4424875,0.25348297,0.12499268,6.0,
6_111_0,0.14802241,0.13229845,0.124776825,0.11585293,0.34535375,0.20435339,0.15348612,6.0,
6_112_0,0.13456668,0.11571106,0.09998946,0.08739373,0.18463719,0.14282677,0.10104174,6.0,
6_113_0,0.11995608,0.09645404,0.07769857,0.05631626,0.27816206,0.13286525,0.06205251,6.0,
6_114_0,0.112976395,0.08984955,0.070011586,0.05537145,0.18385294,0.11311068,0.06612989,6.0,
6_115_0,0.14220794,0.123208575,0.11555995,0.112670965,0.20922135,0.18162483,0.12525801,6.0,
6_116_0,0.15107954,0.13419214,0.12169119,0.12214123,0.19409227,0.16268075,0.12922257,6.0,
